machine_frame,rendered,delta,camera,stage,lives
1151,158,1,201,4,2
1152,158,0,201,4,2
1153,158,0,201,4,2
1154,158,0,201,4,2
1155,158,0,201,4,2
1156,158,0,201,4,2
1157,158,0,201,4,2
1158,158,0,201,4,2
1159,158,0,201,4,2
1160,158,0,201,4,2
1161,158,0,201,4,2
1162,158,0,201,4,2
1163,159,1,202,4,2
1164,159,0,202,4,2
1165,159,0,202,4,2
1166,159,0,202,4,2
1167,159,0,202,4,2
1168,159,0,202,4,2
1169,159,0,202,4,2
1170,159,0,202,4,2
1171,159,0,202,4,2
1172,159,0,202,4,2
1173,159,0,202,4,2
1174,159,0,202,4,2
1175,160,1,204,4,2
1176,160,0,204,4,2
1177,160,0,204,4,2
1178,160,0,204,4,2
1179,160,0,204,4,2
1180,160,0,204,4,2
1181,160,0,204,4,2
1182,160,0,204,4,2
1183,160,0,204,4,2
1184,160,0,204,4,2
1185,160,0,204,4,2
1186,160,0,204,4,2
1187,161,1,205,4,2
1188,161,0,205,4,2
1189,161,0,205,4,2
1190,161,0,205,4,2
1191,161,0,205,4,2
1192,161,0,205,4,2
1193,161,0,205,4,2
1194,161,0,205,4,2
1195,161,0,205,4,2
1196,161,0,205,4,2
1197,161,0,205,4,2
1198,161,0,205,4,2
1199,162,1,207,4,2
1200,162,0,207,4,2
1201,162,0,207,4,2
1202,162,0,207,4,2
1203,162,0,207,4,2
1204,162,0,207,4,2
1205,162,0,207,4,2
1206,162,0,207,4,2
1207,162,0,207,4,2
1208,162,0,207,4,2
1209,162,0,207,4,2
1210,162,0,207,4,2
1211,162,0,207,4,2
1212,163,1,208,4,2
1213,163,0,208,4,2
1214,163,0,208,4,2
1215,163,0,208,4,2
1216,163,0,208,4,2
1217,163,0,208,4,2
1218,163,0,208,4,2
1219,163,0,208,4,2
1220,163,0,208,4,2
1221,163,0,208,4,2
1222,163,0,208,4,2
1223,163,0,208,4,2
1224,164,1,210,4,2
1225,164,0,210,4,2
1226,164,0,210,4,2
1227,164,0,210,4,2
1228,164,0,210,4,2
1229,164,0,210,4,2
1230,164,0,210,4,2
1231,164,0,210,4,2
1232,164,0,210,4,2
1233,164,0,210,4,2
1234,164,0,210,4,2
1235,164,0,210,4,2
1236,165,1,211,4,2
1237,165,0,211,4,2
1238,165,0,211,4,2
1239,165,0,211,4,2
1240,165,0,211,4,2
1241,165,0,211,4,2
1242,165,0,211,4,2
1243,165,0,211,4,2
1244,165,0,211,4,2
1245,165,0,211,4,2
1246,165,0,211,4,2
1247,165,0,211,4,2
1248,165,0,211,4,2
1249,165,0,211,4,2
1250,166,1,213,4,2
1251,166,0,213,4,2
1252,166,0,213,4,2
1253,166,0,213,4,2
1254,166,0,213,4,2
1255,166,0,213,4,2
1256,166,0,213,4,2
1257,166,0,213,4,2
1258,166,0,213,4,2
1259,166,0,213,4,2
1260,166,0,213,4,2
1261,166,0,213,4,2
1262,166,0,213,4,2
1263,166,0,213,4,2
1264,166,0,213,4,2
1265,167,1,214,4,2
1266,167,0,214,4,2
1267,167,0,214,4,2
1268,167,0,214,4,2
1269,167,0,214,4,2
1270,167,0,214,4,2
1271,167,0,214,4,2
1272,167,0,214,4,2
1273,167,0,214,4,2
1274,167,0,214,4,2
1275,167,0,214,4,2
1276,167,0,214,4,2
1277,167,0,214,4,2
1278,167,0,214,4,2
1279,167,0,214,4,2
1280,167,0,214,4,2
1281,168,1,216,4,2
1282,168,0,216,4,2
1283,168,0,216,4,2
1284,168,0,216,4,2
1285,168,0,216,4,2
1286,168,0,216,4,2
1287,168,0,216,4,2
1288,168,0,216,4,2
1289,168,0,216,4,2
1290,168,0,216,4,2
1291,168,0,216,4,2
1292,168,0,216,4,2
1293,168,0,216,4,2
1294,168,0,216,4,2
1295,168,0,216,4,2
1296,169,1,217,4,2
1297,169,0,217,4,2
1298,169,0,217,4,2
1299,169,0,217,4,2
1300,169,0,217,4,2
1301,169,0,217,4,2
1302,169,0,217,4,2
1303,169,0,217,4,2
1304,169,0,217,4,2
1305,169,0,217,4,2
1306,169,0,217,4,2
1307,169,0,217,4,2
1308,169,0,217,4,2
1309,169,0,217,4,2
1310,169,0,217,4,2
1311,170,1,219,4,2
1312,170,0,219,4,2
1313,170,0,219,4,2
1314,170,0,219,4,2
1315,170,0,219,4,2
1316,170,0,219,4,2
1317,170,0,219,4,2
1318,170,0,219,4,2
1319,170,0,219,4,2
1320,170,0,219,4,2
1321,170,0,219,4,2
1322,170,0,219,4,2
1323,170,0,219,4,2
1324,170,0,219,4,2
1325,171,1,220,4,2
1326,171,0,220,4,2
1327,171,0,220,4,2
1328,171,0,220,4,2
1329,171,0,220,4,2
1330,171,0,220,4,2
1331,171,0,220,4,2
1332,171,0,220,4,2
1333,171,0,220,4,2
1334,171,0,220,4,2
1335,171,0,220,4,2
1336,171,0,220,4,2
1337,172,1,222,4,2
1338,172,0,222,4,2
1339,172,0,222,4,2
1340,172,0,222,4,2
1341,172,0,222,4,2
1342,172,0,222,4,2
1343,172,0,222,4,2
1344,172,0,222,4,2
1345,172,0,222,4,2
1346,172,0,222,4,2
1347,172,0,222,4,2
1348,172,0,222,4,2
1349,173,1,223,4,2
1350,173,0,223,4,2
1351,173,0,223,4,2
1352,173,0,223,4,2
1353,173,0,223,4,2
1354,173,0,223,4,2
1355,173,0,223,4,2
1356,173,0,223,4,2
1357,173,0,223,4,2
1358,173,0,223,4,2
1359,173,0,223,4,2
1360,173,0,223,4,2
1361,174,1,225,4,2
1362,174,0,225,4,2
1363,174,0,225,4,2
1364,174,0,225,4,2
1365,174,0,225,4,2
1366,174,0,225,4,2
1367,174,0,225,4,2
1368,174,0,225,4,2
1369,174,0,225,4,2
1370,174,0,225,4,2
1371,174,0,225,4,2
1372,174,0,225,4,2
1373,175,1,226,4,2
1374,175,0,226,4,2
1375,175,0,226,4,2
1376,175,0,226,4,2
1377,175,0,226,4,2
1378,175,0,226,4,2
1379,175,0,226,4,2
1380,175,0,226,4,2
1381,175,0,226,4,2
1382,175,0,226,4,2
1383,175,0,226,4,2
1384,176,1,228,4,2
1385,176,0,228,4,2
1386,176,0,228,4,2
1387,176,0,228,4,2
1388,176,0,228,4,2
1389,176,0,228,4,2
1390,176,0,228,4,2
1391,176,0,228,4,2
1392,176,0,228,4,2
1393,176,0,228,4,2
1394,176,0,228,4,2
1395,176,0,228,4,2
1396,177,1,229,4,2
1397,177,0,229,4,2
1398,177,0,229,4,2
1399,177,0,229,4,2
1400,177,0,229,4,2
1401,177,0,229,4,2
1402,177,0,229,4,2
1403,177,0,229,4,2
1404,177,0,229,4,2
1405,177,0,229,4,2
1406,177,0,229,4,2
1407,177,0,229,4,2
1408,178,1,231,4,2
1409,178,0,231,4,2
1410,178,0,231,4,2
1411,178,0,231,4,2
1412,178,0,231,4,2
1413,178,0,231,4,2
1414,178,0,231,4,2
1415,178,0,231,4,2
1416,178,0,231,4,2
1417,178,0,231,4,2
1418,178,0,231,4,2
1419,178,0,231,4,2
1420,179,1,232,4,2
1421,179,0,232,4,2
1422,179,0,232,4,2
1423,179,0,232,4,2
1424,179,0,232,4,2
1425,179,0,232,4,2
1426,179,0,232,4,2
1427,179,0,232,4,2
1428,179,0,232,4,2
1429,179,0,232,4,2
1430,179,0,232,4,2
1431,179,0,232,4,2
1432,179,0,232,4,2
1433,180,1,234,4,2
1434,180,0,234,4,2
1435,180,0,234,4,2
1436,180,0,234,4,2
1437,180,0,234,4,2
1438,180,0,234,4,2
1439,180,0,234,4,2
1440,180,0,234,4,2
1441,180,0,234,4,2
1442,180,0,234,4,2
1443,180,0,234,4,2
1444,180,0,234,4,2
1445,181,1,235,4,2
1446,181,0,235,4,2
1447,181,0,235,4,2
1448,181,0,235,4,2
1449,181,0,235,4,2
1450,181,0,235,4,2
1451,181,0,235,4,2
1452,181,0,235,4,2
1453,181,0,235,4,2
1454,181,0,235,4,2
1455,181,0,235,4,2
1456,181,0,235,4,2
1457,182,1,237,4,2
1458,182,0,237,4,2
1459,182,0,237,4,2
1460,182,0,237,4,2
1461,182,0,237,4,2
1462,182,0,237,4,2
1463,182,0,237,4,2
1464,182,0,237,4,2
1465,182,0,237,4,2
1466,182,0,237,4,2
1467,182,0,237,4,2
1468,182,0,237,4,2
1469,183,1,238,4,2
1470,183,0,238,4,2
1471,183,0,238,4,2
1472,183,0,238,4,2
1473,183,0,238,4,2
1474,183,0,238,4,2
1475,183,0,238,4,2
1476,183,0,238,4,2
1477,183,0,238,4,2
1478,183,0,238,4,2
1479,183,0,238,4,2
1480,183,0,238,4,2
1481,183,0,238,4,2
1482,184,1,240,4,2
1483,184,0,240,4,2
1484,184,0,240,4,2
1485,184,0,240,4,2
1486,184,0,240,4,2
1487,184,0,240,4,2
1488,184,0,240,4,2
1489,184,0,240,4,2
1490,184,0,240,4,2
1491,184,0,240,4,2
1492,184,0,240,4,2
1493,185,1,241,4,2
1494,185,0,241,4,2
1495,185,0,241,4,2
1496,185,0,241,4,2
1497,185,0,241,4,2
1498,185,0,241,4,2
1499,185,0,241,4,2
1500,185,0,241,4,2
1501,185,0,241,4,2
1502,185,0,241,4,2
1503,186,1,243,4,2
1504,186,0,243,4,2
1505,186,0,243,4,2
1506,186,0,243,4,2
1507,186,0,243,4,2
1508,186,0,243,4,2
1509,186,0,243,4,2
1510,186,0,243,4,2
1511,186,0,243,4,2
1512,186,0,243,4,2
1513,187,1,244,4,2
1514,187,0,244,4,2
1515,187,0,244,4,2
1516,187,0,244,4,2
1517,187,0,244,4,2
1518,187,0,244,4,2
1519,187,0,244,4,2
1520,187,0,244,4,2
1521,187,0,244,4,2
1522,188,1,246,4,2
1523,188,0,246,4,2
1524,188,0,246,4,2
1525,188,0,246,4,2
1526,188,0,246,4,2
1527,188,0,246,4,2
1528,188,0,246,4,2
1529,188,0,246,4,2
1530,189,1,247,4,2
1531,189,0,247,4,2
1532,189,0,247,4,2
1533,189,0,247,4,2
1534,189,0,247,4,2
1535,189,0,247,4,2
1536,189,0,247,4,2
1537,190,1,249,4,2
1538,190,0,249,4,2
1539,190,0,249,4,2
1540,190,0,249,4,2
1541,190,0,249,4,2
1542,190,0,249,4,2
1543,190,0,249,4,2
1544,191,1,250,4,2
1545,191,0,250,4,2
1546,191,0,250,4,2
1547,191,0,250,4,2
1548,191,0,250,4,2
1549,191,0,250,4,2
1550,192,1,251,4,2
1551,192,0,251,4,2
1552,192,0,251,4,2
1553,192,0,251,4,2
1554,192,0,251,4,2
1555,192,0,251,4,2
1556,193,1,252,4,2
1557,193,0,252,4,2
1558,193,0,252,4,2
1559,193,0,252,4,2
1560,193,0,252,4,2
1561,193,0,252,4,2
1562,194,1,254,4,2
1563,194,0,254,4,2
1564,194,0,254,4,2
1565,194,0,254,4,2
1566,194,0,254,4,2
1567,194,0,254,4,2
1568,194,0,254,4,2
1569,194,0,254,4,2
1570,195,1,255,4,2
1571,195,0,255,4,2
1572,195,0,255,4,2
1573,195,0,255,4,2
1574,195,0,255,4,2
1575,195,0,255,4,2
1576,195,0,255,4,2
1577,195,0,255,4,2
1578,195,0,255,4,2
1579,196,1,256,4,2
1580,196,0,256,4,2
1581,196,0,256,4,2
1582,196,0,256,4,2
1583,196,0,256,4,2
1584,196,0,256,4,2
1585,196,0,256,4,2
1586,196,0,256,4,2
1587,197,1,258,4,2
1588,197,0,258,4,2
1589,197,0,258,4,2
1590,197,0,258,4,2
1591,197,0,258,4,2
1592,197,0,258,4,2
1593,197,0,258,4,2
1594,197,0,258,4,2
1595,197,0,258,4,2
1596,198,1,259,4,2
1597,198,0,259,4,2
1598,198,0,259,4,2
1599,198,0,259,4,2
1600,198,0,259,4,2
1601,198,0,259,4,2
1602,198,0,259,4,2
1603,198,0,259,4,2
1604,199,1,261,4,2
1605,199,0,261,4,2
1606,199,0,261,4,2
1607,199,0,261,4,2
1608,199,0,261,4,2
1609,199,0,261,4,2
1610,199,0,261,4,2
1611,199,0,261,4,2
1612,199,0,261,4,2
1613,200,1,262,4,2
1614,200,0,262,4,2
1615,200,0,262,4,2
1616,200,0,262,4,2
1617,200,0,262,4,2
1618,200,0,262,4,2
1619,200,0,262,4,2
1620,200,0,262,4,2
1621,200,0,262,4,2
1622,201,1,264,4,2
1623,201,0,264,4,2
1624,201,0,264,4,2
1625,201,0,264,4,2
1626,201,0,264,4,2
1627,201,0,264,4,2
1628,201,0,264,4,2
1629,201,0,264,4,2
1630,202,1,265,4,2
1631,202,0,265,4,2
1632,202,0,265,4,2
1633,202,0,265,4,2
1634,202,0,265,4,2
1635,202,0,265,4,2
1636,202,0,265,4,2
1637,202,0,265,4,2
1638,202,0,265,4,2
1639,203,1,267,4,2
1640,203,0,267,4,2
1641,203,0,267,4,2
1642,203,0,267,4,2
1643,203,0,267,4,2
1644,203,0,267,4,2
1645,203,0,267,4,2
1646,203,0,267,4,2
1647,204,1,268,4,2
1648,204,0,268,4,2
1649,204,0,268,4,2
1650,204,0,268,4,2
1651,204,0,268,4,2
1652,204,0,268,4,2
1653,204,0,268,4,2
1654,204,0,268,4,2
1655,204,0,268,4,2
1656,205,1,270,4,2
1657,205,0,270,4,2
1658,205,0,270,4,2
1659,205,0,270,4,2
1660,205,0,270,4,2
1661,205,0,270,4,2
1662,205,0,270,4,2
1663,206,1,271,4,2
1664,206,0,271,4,2
1665,206,0,271,4,2
1666,206,0,271,4,2
1667,206,0,271,4,2
1668,206,0,271,4,2
1669,207,1,273,4,2
1670,207,0,273,4,2
1671,207,0,273,4,2
1672,207,0,273,4,2
1673,207,0,273,4,2
1674,207,0,273,4,2
1675,208,1,274,4,2
1676,208,0,274,4,2
1677,208,0,274,4,2
1678,208,0,274,4,2
1679,208,0,274,4,2
1680,208,0,274,4,2
1681,209,1,275,4,2
1682,209,0,275,4,2
1683,209,0,275,4,2
1684,209,0,275,4,2
1685,209,0,275,4,2
1686,210,1,276,4,2
1687,210,0,276,4,2
1688,210,0,276,4,2
1689,210,0,276,4,2
1690,210,0,276,4,2
1691,210,0,276,4,2
1692,211,1,277,4,2
1693,211,0,277,4,2
1694,211,0,277,4,2
1695,211,0,277,4,2
1696,211,0,277,4,2
1697,211,0,277,4,2
1698,212,1,278,4,2
1699,212,0,278,4,2
1700,212,0,278,4,2
1701,212,0,278,4,2
1702,212,0,278,4,2
1703,213,1,279,4,2
1704,213,0,279,4,2
1705,213,0,279,4,2
1706,213,0,279,4,2
1707,213,0,279,4,2
1708,213,0,279,4,2
1709,213,0,279,4,2
1710,214,1,280,4,2
1711,214,0,280,4,2
1712,214,0,280,4,2
1713,214,0,280,4,2
1714,214,0,280,4,2
1715,214,0,280,4,2
1716,215,1,281,4,2
1717,215,0,281,4,2
1718,215,0,281,4,2
1719,215,0,281,4,2
1720,215,0,281,4,2
1721,215,0,281,4,2
1722,216,1,282,4,2
1723,216,0,282,4,2
1724,216,0,282,4,2
1725,216,0,282,4,2
1726,216,0,282,4,2
1727,216,0,282,4,2
1728,217,1,284,4,2
1729,217,0,284,4,2
1730,217,0,284,4,2
1731,217,0,284,4,2
1732,217,0,284,4,2
1733,217,0,284,4,2
1734,218,1,285,4,2
1735,218,0,285,4,2
1736,218,0,285,4,2
1737,218,0,285,4,2
1738,218,0,285,4,2
1739,218,0,285,4,2
1740,219,1,286,4,2
1741,219,0,286,4,2
1742,219,0,286,4,2
1743,219,0,286,4,2
1744,219,0,286,4,2
1745,220,1,287,4,2
1746,220,0,287,4,2
1747,220,0,287,4,2
1748,220,0,287,4,2
1749,220,0,287,4,2
1750,220,0,287,4,2
1751,221,1,288,4,2
1752,221,0,288,4,2
1753,221,0,288,4,2
1754,221,0,288,4,2
1755,221,0,288,4,2
1756,221,0,288,4,2
1757,222,1,289,4,2
1758,222,0,289,4,2
1759,222,0,289,4,2
1760,222,0,289,4,2
1761,222,0,289,4,2
1762,223,1,290,4,2
1763,223,0,290,4,2
1764,223,0,290,4,2
1765,223,0,290,4,2
1766,223,0,290,4,2
1767,223,0,290,4,2
1768,224,1,291,4,2
1769,224,0,291,4,2
1770,224,0,291,4,2
1771,224,0,291,4,2
1772,224,0,291,4,2
1773,224,0,291,4,2
1774,225,1,292,4,2
1775,225,0,292,4,2
1776,225,0,292,4,2
1777,225,0,292,4,2
1778,225,0,292,4,2
1779,226,1,293,4,2
1780,226,0,293,4,2
1781,226,0,293,4,2
1782,226,0,293,4,2
1783,226,0,293,4,2
1784,226,0,293,4,2
1785,227,1,294,4,2
1786,227,0,294,4,2
1787,227,0,294,4,2
1788,227,0,294,4,2
1789,227,0,294,4,2
1790,227,0,294,4,2
1791,228,1,295,4,2
1792,228,0,295,4,2
1793,228,0,295,4,2
1794,228,0,295,4,2
1795,228,0,295,4,2
1796,228,0,295,4,2
1797,229,1,297,4,2
1798,229,0,297,4,2
1799,229,0,297,4,2
1800,229,0,297,4,2
1801,229,0,297,4,2
1802,229,0,297,4,2
1803,230,1,298,4,2
1804,230,0,298,4,2
1805,230,0,298,4,2
1806,230,0,298,4,2
1807,230,0,298,4,2
1808,231,1,299,4,2
1809,231,0,299,4,2
1810,231,0,299,4,2
1811,231,0,299,4,2
1812,231,0,299,4,2
1813,231,0,299,4,2
1814,232,1,300,4,2
1815,232,0,300,4,2
1816,232,0,300,4,2
1817,232,0,300,4,2
1818,232,0,300,4,2
1819,232,0,300,4,2
1820,233,1,301,4,2
1821,233,0,301,4,2
1822,233,0,301,4,2
1823,233,0,301,4,2
1824,233,0,301,4,2
1825,233,0,301,4,2
1826,234,1,302,4,2
1827,234,0,302,4,2
1828,234,0,302,4,2
1829,234,0,302,4,2
1830,234,0,302,4,2
1831,235,1,303,4,2
1832,235,0,303,4,2
1833,235,0,303,4,2
1834,235,0,303,4,2
1835,235,0,303,4,2
1836,235,0,303,4,2
1837,236,1,304,4,2
1838,236,0,304,4,2
1839,236,0,304,4,2
1840,236,0,304,4,2
1841,236,0,304,4,2
1842,236,0,304,4,2
1843,237,1,305,4,2
1844,237,0,305,4,2
1845,237,0,305,4,2
1846,237,0,305,4,2
1847,237,0,305,4,2
1848,237,0,305,4,2
1849,238,1,306,4,2
1850,238,0,306,4,2
1851,238,0,306,4,2
1852,238,0,306,4,2
1853,238,0,306,4,2
1854,238,0,306,4,2
1855,239,1,307,4,2
1856,239,0,307,4,2
1857,239,0,307,4,2
1858,239,0,307,4,2
1859,239,0,307,4,2
1860,240,1,309,4,2
1861,240,0,309,4,2
1862,240,0,309,4,2
1863,240,0,309,4,2
1864,240,0,309,4,2
1865,240,0,309,4,2
1866,241,1,309,4,2
1867,241,0,309,4,2
1868,241,0,309,4,2
1869,241,0,309,4,2
1870,241,0,309,4,2
1871,241,0,309,4,2
1872,242,1,311,4,2
1873,242,0,311,4,2
1874,242,0,311,4,2
1875,242,0,311,4,2
1876,242,0,311,4,2
1877,242,0,311,4,2
1878,243,1,312,4,2
1879,243,0,312,4,2
1880,243,0,312,4,2
1881,243,0,312,4,2
1882,243,0,312,4,2
1883,243,0,312,4,2
1884,244,1,313,4,2
1885,244,0,313,4,2
1886,244,0,313,4,2
1887,244,0,313,4,2
1888,244,0,313,4,2
1889,244,0,313,4,2
1890,245,1,314,4,2
1891,245,0,314,4,2
1892,245,0,314,4,2
1893,245,0,314,4,2
1894,245,0,314,4,2
1895,245,0,314,4,2
1896,246,1,315,4,2
1897,246,0,315,4,2
1898,246,0,315,4,2
1899,246,0,315,4,2
1900,246,0,315,4,2
1901,246,0,315,4,2
1902,247,1,316,4,2
1903,247,0,316,4,2
1904,247,0,316,4,2
1905,247,0,316,4,2
1906,247,0,316,4,2
1907,247,0,316,4,2
1908,248,1,317,4,2
1909,248,0,317,4,2
1910,248,0,317,4,2
1911,248,0,317,4,2
1912,248,0,317,4,2
1913,248,0,317,4,2
1914,249,1,318,4,2
1915,249,0,318,4,2
1916,249,0,318,4,2
1917,249,0,318,4,2
1918,249,0,318,4,2
1919,249,0,318,4,2
1920,250,1,320,4,2
1921,250,0,320,4,2
1922,250,0,320,4,2
1923,250,0,320,4,2
1924,250,0,320,4,2
1925,250,0,320,4,2
1926,251,1,321,4,2
1927,251,0,321,4,2
1928,251,0,321,4,2
1929,251,0,321,4,2
1930,251,0,321,4,2
1931,251,0,321,4,2
1932,252,1,322,4,2
1933,252,0,322,4,2
1934,252,0,322,4,2
1935,252,0,322,4,2
1936,252,0,322,4,2
1937,252,0,322,4,2
1938,253,1,323,4,2
1939,253,0,323,4,2
1940,253,0,323,4,2
1941,253,0,323,4,2
1942,253,0,323,4,2
1943,253,0,323,4,2
1944,254,1,324,4,2
1945,254,0,324,4,2
1946,254,0,324,4,2
1947,254,0,324,4,2
1948,254,0,324,4,2
1949,254,0,324,4,2
1950,254,0,324,4,2
1951,255,1,325,4,2
1952,255,0,325,4,2
1953,255,0,325,4,2
1954,255,0,325,4,2
1955,255,0,325,4,2
1956,255,0,325,4,2
1957,256,1,327,4,2
1958,256,0,327,4,2
1959,256,0,327,4,2
1960,256,0,327,4,2
1961,256,0,327,4,2
1962,256,0,327,4,2
1963,256,0,327,4,2
1964,256,0,327,4,2
1965,257,1,328,4,2
1966,257,0,328,4,2
1967,257,0,328,4,2
1968,257,0,328,4,2
1969,257,0,328,4,2
1970,257,0,328,4,2
1971,257,0,328,4,2
1972,258,1,329,4,2
1973,258,0,329,4,2
1974,258,0,329,4,2
1975,258,0,329,4,2
1976,258,0,329,4,2
1977,258,0,329,4,2
1978,259,1,330,4,2
1979,259,0,330,4,2
1980,259,0,330,4,2
1981,259,0,330,4,2
1982,259,0,330,4,2
1983,259,0,330,4,2
1984,259,0,330,4,2
1985,260,1,332,4,2
1986,260,0,332,4,2
1987,260,0,332,4,2
1988,260,0,332,4,2
1989,260,0,332,4,2
1990,260,0,332,4,2
1991,260,0,332,4,2
1992,261,1,333,4,2
1993,261,0,333,4,2
1994,261,0,333,4,2
1995,261,0,333,4,2
1996,261,0,333,4,2
1997,261,0,333,4,2
1998,262,1,334,4,2
1999,262,0,334,4,2
2000,262,0,334,4,2
2001,262,0,334,4,2
2002,262,0,334,4,2
2003,262,0,334,4,2
2004,263,1,335,4,2
2005,263,0,335,4,2
2006,263,0,335,4,2
2007,263,0,335,4,2
2008,263,0,335,4,2
2009,263,0,335,4,2
2010,264,1,336,4,2
2011,264,0,336,4,2
2012,264,0,336,4,2
2013,264,0,336,4,2
2014,264,0,336,4,2
2015,264,0,336,4,2
2016,265,1,338,4,2
2017,265,0,338,4,2
2018,265,0,338,4,2
2019,265,0,338,4,2
2020,265,0,338,4,2
2021,265,0,338,4,2
2022,265,0,338,4,2
2023,266,1,339,4,2
2024,266,0,339,4,2
2025,266,0,339,4,2
2026,266,0,339,4,2
2027,266,0,339,4,2
2028,266,0,339,4,2
2029,267,1,340,4,2
2030,267,0,340,4,2
2031,267,0,340,4,2
2032,267,0,340,4,2
2033,267,0,340,4,2
2034,267,0,340,4,2
2035,268,1,341,4,2
2036,268,0,341,4,2
2037,268,0,341,4,2
2038,268,0,341,4,2
2039,268,0,341,4,2
2040,268,0,341,4,2
2041,269,1,342,4,2
2042,269,0,342,4,2
2043,269,0,342,4,2
2044,269,0,342,4,2
2045,269,0,342,4,2
2046,269,0,342,4,2
2047,270,1,343,4,2
2048,270,0,343,4,2
2049,270,0,343,4,2
2050,270,0,343,4,2
2051,270,0,343,4,2
2052,270,0,343,4,2
2053,270,0,343,4,2
2054,271,1,345,4,2
2055,271,0,345,4,2
2056,271,0,345,4,2
2057,271,0,345,4,2
2058,271,0,345,4,2
2059,271,0,345,4,2
2060,272,1,346,4,2
2061,272,0,346,4,2
2062,272,0,346,4,2
2063,272,0,346,4,2
2064,272,0,346,4,2
2065,272,0,346,4,2
2066,273,1,347,4,2
2067,273,0,347,4,2
2068,273,0,347,4,2
2069,273,0,347,4,2
2070,273,0,347,4,2
2071,273,0,347,4,2
2072,274,1,348,4,2
2073,274,0,348,4,2
2074,274,0,348,4,2
2075,274,0,348,4,2
2076,274,0,348,4,2
2077,274,0,348,4,2
2078,275,1,349,4,2
2079,275,0,349,4,2
2080,275,0,349,4,2
2081,275,0,349,4,2
2082,275,0,349,4,2
2083,275,0,349,4,2
2084,276,1,350,4,2
2085,276,0,350,4,2
2086,276,0,350,4,2
2087,276,0,350,4,2
2088,276,0,350,4,2
2089,276,0,350,4,2
2090,277,1,351,4,2
2091,277,0,351,4,2
2092,277,0,351,4,2
2093,277,0,351,4,2
2094,277,0,351,4,2
2095,277,0,351,4,2
2096,278,1,353,4,2
2097,278,0,353,4,2
2098,278,0,353,4,2
2099,278,0,353,4,2
2100,278,0,353,4,2
2101,278,0,353,4,2
2102,278,0,353,4,2
2103,279,1,354,4,2
2104,279,0,354,4,2
2105,279,0,354,4,2
2106,279,0,354,4,2
2107,279,0,354,4,2
2108,279,0,354,4,2
2109,279,0,354,4,2
2110,279,0,354,4,2
2111,279,0,354,4,2
2112,279,0,354,4,2
2113,279,0,354,4,2
2114,279,0,354,4,2
2115,280,1,355,4,2
2116,280,0,355,4,2
2117,280,0,355,4,2
2118,280,0,355,4,2
2119,280,0,355,4,2
2120,280,0,355,4,2
2121,280,0,355,4,2
2122,280,0,355,4,2
2123,280,0,355,4,2
2124,280,0,355,4,2
2125,280,0,355,4,2
2126,281,1,357,4,2
2127,281,0,357,4,2
2128,281,0,357,4,2
2129,281,0,357,4,2
2130,281,0,357,4,2
2131,281,0,357,4,2
2132,281,0,357,4,2
2133,281,0,357,4,2
2134,281,0,357,4,2
2135,281,0,357,4,2
2136,281,0,357,4,2
2137,281,0,357,4,2
2138,281,0,357,4,2
2139,282,1,358,4,2
2140,282,0,358,4,2
2141,282,0,358,4,2
2142,282,0,358,4,2
2143,282,0,358,4,2
2144,282,0,358,4,2
2145,282,0,358,4,2
2146,282,0,358,4,2
2147,282,0,358,4,2
2148,282,0,358,4,2
2149,282,0,358,4,2
2150,282,0,358,4,2
2151,282,0,358,4,2
2152,282,0,358,4,2
2153,282,0,358,4,2
2154,282,0,358,4,2
2155,283,1,360,4,2
2156,283,0,360,4,2
2157,283,0,360,4,2
2158,283,0,360,4,2
2159,283,0,360,4,2
2160,283,0,360,4,2
2161,283,0,360,4,2
2162,283,0,360,4,2
2163,283,0,360,4,2
2164,283,0,360,4,2
2165,283,0,360,4,2
2166,283,0,360,4,2
2167,283,0,360,4,2
2168,283,0,360,4,2
2169,283,0,360,4,2
2170,283,0,360,4,2
2171,283,0,360,4,2
2172,284,1,361,4,2
2173,284,0,361,4,2
2174,284,0,361,4,2
2175,284,0,361,4,2
2176,284,0,361,4,2
2177,284,0,361,4,2
2178,284,0,361,4,2
2179,284,0,361,4,2
2180,284,0,361,4,2
2181,284,0,361,4,2
2182,284,0,361,4,2
2183,284,0,361,4,2
2184,284,0,361,4,2
2185,284,0,361,4,2
2186,284,0,361,4,2
2187,284,0,361,4,2
2188,284,0,361,4,2
2189,284,0,361,4,2
2190,285,1,363,4,2
2191,285,0,363,4,2
2192,285,0,363,4,2
2193,285,0,363,4,2
2194,285,0,363,4,2
2195,285,0,363,4,2
2196,285,0,363,4,2
2197,285,0,363,4,2
2198,285,0,363,4,2
2199,285,0,363,4,2
2200,285,0,363,4,2
2201,285,0,363,4,2
2202,285,0,363,4,2
2203,285,0,363,4,2
2204,285,0,363,4,2
2205,285,0,363,4,2
2206,285,0,363,4,2
2207,285,0,363,4,2
2208,286,1,364,4,2
2209,286,0,364,4,2
2210,286,0,364,4,2
2211,286,0,364,4,2
2212,286,0,364,4,2
2213,286,0,364,4,2
2214,286,0,364,4,2
2215,286,0,364,4,2
2216,286,0,364,4,2
2217,286,0,364,4,2
2218,286,0,364,4,2
2219,286,0,364,4,2
2220,286,0,364,4,2
2221,286,0,364,4,2
2222,286,0,364,4,2
2223,286,0,364,4,2
2224,286,0,364,4,2
2225,286,0,364,4,2
