machine_frame,rendered,delta,camera,stage,lives
1151,183,0,209,4,2
1152,183,0,209,4,2
1153,183,0,209,4,2
1154,184,1,210,4,2
1155,184,0,210,4,2
1156,184,0,210,4,2
1157,184,0,210,4,2
1158,184,0,210,4,2
1159,184,0,210,4,2
1160,184,0,210,4,2
1161,184,0,210,4,2
1162,185,1,212,4,2
1163,185,0,212,4,2
1164,185,0,212,4,2
1165,185,0,212,4,2
1166,185,0,212,4,2
1167,185,0,212,4,2
1168,185,0,212,4,2
1169,185,0,212,4,2
1170,186,1,213,4,2
1171,186,0,213,4,2
1172,186,0,213,4,2
1173,186,0,213,4,2
1174,186,0,213,4,2
1175,186,0,213,4,2
1176,186,0,213,4,2
1177,187,1,215,4,2
1178,187,0,215,4,2
1179,187,0,215,4,2
1180,187,0,215,4,2
1181,187,0,215,4,2
1182,187,0,215,4,2
1183,187,0,215,4,2
1184,187,0,215,4,2
1185,187,0,215,4,2
1186,188,1,216,4,2
1187,188,0,216,4,2
1188,188,0,216,4,2
1189,188,0,216,4,2
1190,188,0,216,4,2
1191,188,0,216,4,2
1192,188,0,216,4,2
1193,188,0,216,4,2
1194,189,1,218,4,2
1195,189,0,218,4,2
1196,189,0,218,4,2
1197,189,0,218,4,2
1198,189,0,218,4,2
1199,189,0,218,4,2
1200,189,0,218,4,2
1201,189,0,218,4,2
1202,190,1,219,4,2
1203,190,0,219,4,2
1204,190,0,219,4,2
1205,190,0,219,4,2
1206,190,0,219,4,2
1207,190,0,219,4,2
1208,190,0,219,4,2
1209,190,0,219,4,2
1210,191,1,221,4,2
1211,191,0,221,4,2
1212,191,0,221,4,2
1213,191,0,221,4,2
1214,191,0,221,4,2
1215,191,0,221,4,2
1216,191,0,221,4,2
1217,191,0,221,4,2
1218,192,1,222,4,2
1219,192,0,222,4,2
1220,192,0,222,4,2
1221,192,0,222,4,2
1222,192,0,222,4,2
1223,192,0,222,4,2
1224,192,0,222,4,2
1225,193,1,224,4,2
1226,193,0,224,4,2
1227,193,0,224,4,2
1228,193,0,224,4,2
1229,193,0,224,4,2
1230,193,0,224,4,2
1231,193,0,224,4,2
1232,193,0,224,4,2
1233,194,1,225,4,2
1234,194,0,225,4,2
1235,194,0,225,4,2
1236,194,0,225,4,2
1237,194,0,225,4,2
1238,194,0,225,4,2
1239,194,0,225,4,2
1240,195,1,226,4,2
1241,195,0,226,4,2
1242,195,0,226,4,2
1243,195,0,226,4,2
1244,195,0,226,4,2
1245,195,0,226,4,2
1246,195,0,226,4,2
1247,196,1,228,4,2
1248,196,0,228,4,2
1249,196,0,228,4,2
1250,196,0,228,4,2
1251,196,0,228,4,2
1252,196,0,228,4,2
1253,196,0,228,4,2
1254,197,1,229,4,2
1255,197,0,229,4,2
1256,197,0,229,4,2
1257,197,0,229,4,2
1258,197,0,229,4,2
1259,197,0,229,4,2
1260,197,0,229,4,2
1261,198,1,230,4,2
1262,198,0,230,4,2
1263,198,0,230,4,2
1264,198,0,230,4,2
1265,198,0,230,4,2
1266,198,0,230,4,2
1267,198,0,230,4,2
1268,198,0,230,4,2
1269,199,1,232,4,2
1270,199,0,232,4,2
1271,199,0,232,4,2
1272,199,0,232,4,2
1273,199,0,232,4,2
1274,199,0,232,4,2
1275,199,0,232,4,2
1276,199,0,232,4,2
1277,200,1,233,4,2
1278,200,0,233,4,2
1279,200,0,233,4,2
1280,200,0,233,4,2
1281,200,0,233,4,2
1282,200,0,233,4,2
1283,200,0,233,4,2
1284,201,1,235,4,2
1285,201,0,235,4,2
1286,201,0,235,4,2
1287,201,0,235,4,2
1288,201,0,235,4,2
1289,201,0,235,4,2
1290,201,0,235,4,2
1291,202,1,236,4,2
1292,202,0,236,4,2
1293,202,0,236,4,2
1294,202,0,236,4,2
1295,202,0,236,4,2
1296,202,0,236,4,2
1297,202,0,236,4,2
1298,202,0,236,4,2
1299,203,1,237,4,2
1300,203,0,237,4,2
1301,203,0,237,4,2
1302,203,0,237,4,2
1303,203,0,237,4,2
1304,203,0,237,4,2
1305,203,0,237,4,2
1306,204,1,239,4,2
1307,204,0,239,4,2
1308,204,0,239,4,2
1309,204,0,239,4,2
1310,204,0,239,4,2
1311,204,0,239,4,2
1312,204,0,239,4,2
1313,205,1,240,4,2
1314,205,0,240,4,2
1315,205,0,240,4,2
1316,205,0,240,4,2
1317,205,0,240,4,2
1318,205,0,240,4,2
1319,205,0,240,4,2
1320,205,0,240,4,2
1321,206,1,241,4,2
1322,206,0,241,4,2
1323,206,0,241,4,2
1324,206,0,241,4,2
1325,206,0,241,4,2
1326,206,0,241,4,2
1327,206,0,241,4,2
1328,207,1,243,4,2
1329,207,0,243,4,2
1330,207,0,243,4,2
1331,207,0,243,4,2
1332,207,0,243,4,2
1333,207,0,243,4,2
1334,208,1,244,4,2
1335,208,0,244,4,2
1336,208,0,244,4,2
1337,208,0,244,4,2
1338,208,0,244,4,2
1339,208,0,244,4,2
1340,209,1,245,4,2
1341,209,0,245,4,2
1342,209,0,245,4,2
1343,209,0,245,4,2
1344,209,0,245,4,2
1345,209,0,245,4,2
1346,210,1,246,4,2
1347,210,0,246,4,2
1348,210,0,246,4,2
1349,210,0,246,4,2
1350,210,0,246,4,2
1351,210,0,246,4,2
1352,210,0,246,4,2
1353,210,0,246,4,2
1354,211,1,248,4,2
1355,211,0,248,4,2
1356,211,0,248,4,2
1357,211,0,248,4,2
1358,211,0,248,4,2
1359,211,0,248,4,2
1360,212,1,249,4,2
1361,212,0,249,4,2
1362,212,0,249,4,2
1363,212,0,249,4,2
1364,212,0,249,4,2
1365,212,0,249,4,2
1366,213,1,250,4,2
1367,213,0,250,4,2
1368,213,0,250,4,2
1369,213,0,250,4,2
1370,213,0,250,4,2
1371,214,1,251,4,2
1372,214,0,251,4,2
1373,214,0,251,4,2
1374,214,0,251,4,2
1375,214,0,251,4,2
1376,214,0,251,4,2
1377,215,1,252,4,2
1378,215,0,252,4,2
1379,215,0,252,4,2
1380,215,0,252,4,2
1381,215,0,252,4,2
1382,216,1,253,4,2
1383,216,0,253,4,2
1384,216,0,253,4,2
1385,216,0,253,4,2
1386,216,0,253,4,2
1387,216,0,253,4,2
1388,217,1,254,4,2
1389,217,0,254,4,2
1390,217,0,254,4,2
1391,217,0,254,4,2
1392,217,0,254,4,2
1393,217,0,254,4,2
1394,218,1,255,4,2
1395,218,0,255,4,2
1396,218,0,255,4,2
1397,218,0,255,4,2
1398,218,0,255,4,2
1399,218,0,255,4,2
1400,219,1,257,4,2
1401,219,0,257,4,2
1402,219,0,257,4,2
1403,219,0,257,4,2
1404,219,0,257,4,2
1405,219,0,257,4,2
1406,220,1,258,4,2
1407,220,0,258,4,2
1408,220,0,258,4,2
1409,220,0,258,4,2
1410,220,0,258,4,2
1411,221,1,259,4,2
1412,221,0,259,4,2
1413,221,0,259,4,2
1414,221,0,259,4,2
1415,221,0,259,4,2
1416,221,0,259,4,2
1417,222,1,260,4,2
1418,222,0,260,4,2
1419,222,0,260,4,2
1420,222,0,260,4,2
1421,222,0,260,4,2
1422,222,0,260,4,2
1423,223,1,261,4,2
1424,223,0,261,4,2
1425,223,0,261,4,2
1426,223,0,261,4,2
1427,223,0,261,4,2
1428,223,0,261,4,2
1429,224,1,262,4,2
1430,224,0,262,4,2
1431,224,0,262,4,2
1432,224,0,262,4,2
1433,224,0,262,4,2
1434,224,0,262,4,2
1435,225,1,263,4,2
1436,225,0,263,4,2
1437,225,0,263,4,2
1438,225,0,263,4,2
1439,225,0,263,4,2
1440,225,0,263,4,2
1441,225,0,263,4,2
1442,225,0,263,4,2
1443,226,1,264,4,2
1444,226,0,264,4,2
1445,226,0,264,4,2
1446,226,0,264,4,2
1447,226,0,264,4,2
1448,226,0,264,4,2
1449,227,1,266,4,2
1450,227,0,266,4,2
1451,227,0,266,4,2
1452,227,0,266,4,2
1453,227,0,266,4,2
1454,227,0,266,4,2
1455,228,1,267,4,2
1456,228,0,267,4,2
1457,228,0,267,4,2
1458,228,0,267,4,2
1459,228,0,267,4,2
1460,228,0,267,4,2
1461,229,1,268,4,2
1462,229,0,268,4,2
1463,229,0,268,4,2
1464,229,0,268,4,2
1465,229,0,268,4,2
1466,229,0,268,4,2
1467,230,1,269,4,2
1468,230,0,269,4,2
1469,230,0,269,4,2
1470,230,0,269,4,2
1471,230,0,269,4,2
1472,230,0,269,4,2
1473,231,1,270,4,2
1474,231,0,270,4,2
1475,231,0,270,4,2
1476,231,0,270,4,2
1477,231,0,270,4,2
1478,231,0,270,4,2
1479,231,0,270,4,2
1480,232,1,271,4,2
1481,232,0,271,4,2
1482,232,0,271,4,2
1483,232,0,271,4,2
1484,232,0,271,4,2
1485,232,0,271,4,2
1486,233,1,273,4,2
1487,233,0,273,4,2
1488,233,0,273,4,2
1489,233,0,273,4,2
1490,233,0,273,4,2
1491,233,0,273,4,2
1492,234,1,274,4,2
1493,234,0,274,4,2
1494,234,0,274,4,2
1495,234,0,274,4,2
1496,234,0,274,4,2
1497,235,1,275,4,2
1498,235,0,275,4,2
1499,235,0,275,4,2
1500,235,0,275,4,2
1501,235,0,275,4,2
1502,235,0,275,4,2
1503,236,1,276,4,2
1504,236,0,276,4,2
1505,236,0,276,4,2
1506,236,0,276,4,2
1507,236,0,276,4,2
1508,237,1,277,4,2
1509,237,0,277,4,2
1510,237,0,277,4,2
1511,237,0,277,4,2
1512,237,0,277,4,2
1513,237,0,277,4,2
1514,238,1,278,4,2
1515,238,0,278,4,2
1516,238,0,278,4,2
1517,238,0,278,4,2
1518,238,0,278,4,2
1519,238,0,278,4,2
1520,239,1,279,4,2
1521,239,0,279,4,2
1522,239,0,279,4,2
1523,239,0,279,4,2
1524,239,0,279,4,2
1525,239,0,279,4,2
1526,240,1,280,4,2
1527,240,0,280,4,2
1528,240,0,280,4,2
1529,240,0,280,4,2
1530,240,0,280,4,2
1531,240,0,280,4,2
1532,241,1,281,4,2
1533,241,0,281,4,2
1534,241,0,281,4,2
1535,241,0,281,4,2
1536,241,0,281,4,2
1537,241,0,281,4,2
1538,242,1,282,4,2
1539,242,0,282,4,2
1540,242,0,282,4,2
1541,242,0,282,4,2
1542,242,0,282,4,2
1543,242,0,282,4,2
1544,243,1,283,4,2
1545,243,0,283,4,2
1546,243,0,283,4,2
1547,243,0,283,4,2
1548,243,0,283,4,2
1549,244,1,285,4,2
1550,244,0,285,4,2
1551,244,0,285,4,2
1552,244,0,285,4,2
1553,244,0,285,4,2
1554,244,0,285,4,2
1555,245,1,285,4,2
1556,245,0,285,4,2
1557,245,0,285,4,2
1558,245,0,285,4,2
1559,245,0,285,4,2
1560,245,0,285,4,2
1561,246,1,287,4,2
1562,246,0,287,4,2
1563,246,0,287,4,2
1564,246,0,287,4,2
1565,246,0,287,4,2
1566,246,0,287,4,2
1567,247,1,288,4,2
1568,247,0,288,4,2
1569,247,0,288,4,2
1570,247,0,288,4,2
1571,247,0,288,4,2
1572,248,1,289,4,2
1573,248,0,289,4,2
1574,248,0,289,4,2
1575,248,0,289,4,2
1576,248,0,289,4,2
1577,248,0,289,4,2
1578,249,1,290,4,2
1579,249,0,290,4,2
1580,249,0,290,4,2
1581,249,0,290,4,2
1582,249,0,290,4,2
1583,249,0,290,4,2
1584,250,1,291,4,2
1585,250,0,291,4,2
1586,250,0,291,4,2
1587,250,0,291,4,2
1588,250,0,291,4,2
1589,251,1,292,4,2
1590,251,0,292,4,2
1591,251,0,292,4,2
1592,251,0,292,4,2
1593,251,0,292,4,2
1594,251,0,292,4,2
1595,252,1,293,4,2
1596,252,0,293,4,2
1597,252,0,293,4,2
1598,252,0,293,4,2
1599,252,0,293,4,2
1600,253,1,294,4,2
1601,253,0,294,4,2
1602,253,0,294,4,2
1603,253,0,294,4,2
1604,253,0,294,4,2
1605,253,0,294,4,2
1606,254,1,295,4,2
1607,254,0,295,4,2
1608,254,0,295,4,2
1609,254,0,295,4,2
1610,254,0,295,4,2
1611,254,0,295,4,2
1612,255,1,296,4,2
1613,255,0,296,4,2
1614,255,0,296,4,2
1615,255,0,296,4,2
1616,255,0,296,4,2
1617,256,1,297,4,2
1618,256,0,297,4,2
1619,256,0,297,4,2
1620,256,0,297,4,2
1621,256,0,297,4,2
1622,256,0,297,4,2
1623,257,1,298,4,2
1624,257,0,298,4,2
1625,257,0,298,4,2
1626,257,0,298,4,2
1627,257,0,298,4,2
1628,258,1,299,4,2
1629,258,0,299,4,2
1630,258,0,299,4,2
1631,258,0,299,4,2
1632,258,0,299,4,2
1633,258,0,299,4,2
1634,259,1,300,4,2
1635,259,0,300,4,2
1636,259,0,300,4,2
1637,259,0,300,4,2
1638,259,0,300,4,2
1639,259,0,300,4,2
1640,260,1,301,4,2
1641,260,0,301,4,2
1642,260,0,301,4,2
1643,260,0,301,4,2
1644,260,0,301,4,2
1645,261,1,303,4,2
1646,261,0,303,4,2
1647,261,0,303,4,2
1648,261,0,303,4,2
1649,261,0,303,4,2
1650,261,0,303,4,2
1651,262,1,303,4,2
1652,262,0,303,4,2
1653,262,0,303,4,2
1654,262,0,303,4,2
1655,262,0,303,4,2
1656,263,1,305,4,2
1657,263,0,305,4,2
1658,263,0,305,4,2
1659,263,0,305,4,2
1660,263,0,305,4,2
1661,263,0,305,4,2
1662,264,1,306,4,2
1663,264,0,306,4,2
1664,264,0,306,4,2
1665,264,0,306,4,2
1666,264,0,306,4,2
1667,265,1,307,4,2
1668,265,0,307,4,2
1669,265,0,307,4,2
1670,265,0,307,4,2
1671,265,0,307,4,2
1672,265,0,307,4,2
1673,266,1,308,4,2
1674,266,0,308,4,2
1675,266,0,308,4,2
1676,266,0,308,4,2
1677,266,0,308,4,2
1678,266,0,308,4,2
1679,267,1,309,4,2
1680,267,0,309,4,2
1681,267,0,309,4,2
1682,267,0,309,4,2
1683,267,0,309,4,2
1684,268,1,310,4,2
1685,268,0,310,4,2
1686,268,0,310,4,2
1687,268,0,310,4,2
1688,268,0,310,4,2
1689,268,0,310,4,2
1690,269,1,311,4,2
1691,269,0,311,4,2
1692,269,0,311,4,2
1693,269,0,311,4,2
1694,269,0,311,4,2
1695,269,0,311,4,2
1696,269,0,311,4,2
1697,270,1,312,4,2
1698,270,0,312,4,2
1699,270,0,312,4,2
1700,270,0,312,4,2
1701,270,0,312,4,2
1702,270,0,312,4,2
1703,271,1,313,4,2
1704,271,0,313,4,2
1705,271,0,313,4,2
1706,271,0,313,4,2
1707,271,0,313,4,2
1708,271,0,313,4,2
1709,272,1,314,4,2
1710,272,0,314,4,2
1711,272,0,314,4,2
1712,272,0,314,4,2
1713,272,0,314,4,2
1714,273,1,315,4,2
1715,273,0,315,4,2
1716,273,0,315,4,2
1717,273,0,315,4,2
1718,273,0,315,4,2
1719,273,0,315,4,2
1720,274,1,316,4,2
1721,274,0,316,4,2
1722,274,0,316,4,2
1723,274,0,316,4,2
1724,274,0,316,4,2
1725,274,0,316,4,2
1726,275,1,318,4,2
1727,275,0,318,4,2
1728,275,0,318,4,2
1729,275,0,318,4,2
1730,275,0,318,4,2
1731,275,0,318,4,2
1732,276,1,319,4,2
1733,276,0,319,4,2
1734,276,0,319,4,2
1735,276,0,319,4,2
1736,276,0,319,4,2
1737,276,0,319,4,2
1738,277,1,320,4,2
1739,277,0,320,4,2
1740,277,0,320,4,2
1741,277,0,320,4,2
1742,277,0,320,4,2
1743,277,0,320,4,2
1744,277,0,320,4,2
1745,278,1,321,4,2
1746,278,0,321,4,2
1747,278,0,321,4,2
1748,278,0,321,4,2
1749,278,0,321,4,2
1750,278,0,321,4,2
1751,279,1,322,4,2
1752,279,0,322,4,2
1753,279,0,322,4,2
1754,279,0,322,4,2
1755,279,0,322,4,2
1756,279,0,322,4,2
1757,280,1,323,4,2
1758,280,0,323,4,2
1759,280,0,323,4,2
1760,280,0,323,4,2
1761,280,0,323,4,2
1762,280,0,323,4,2
1763,281,1,324,4,2
1764,281,0,324,4,2
1765,281,0,324,4,2
1766,281,0,324,4,2
1767,281,0,324,4,2
1768,281,0,324,4,2
1769,281,0,324,4,2
1770,282,1,326,4,2
1771,282,0,326,4,2
1772,282,0,326,4,2
1773,282,0,326,4,2
1774,282,0,326,4,2
1775,282,0,326,4,2
1776,283,1,327,4,2
1777,283,0,327,4,2
1778,283,0,327,4,2
1779,283,0,327,4,2
1780,283,0,327,4,2
1781,283,0,327,4,2
1782,283,0,327,4,2
1783,283,0,327,4,2
1784,284,1,328,4,2
1785,284,0,328,4,2
1786,284,0,328,4,2
1787,284,0,328,4,2
1788,284,0,328,4,2
1789,284,0,328,4,2
1790,284,0,328,4,2
1791,285,1,330,4,2
1792,285,0,330,4,2
1793,285,0,330,4,2
1794,285,0,330,4,2
1795,285,0,330,4,2
1796,285,0,330,4,2
1797,286,1,331,4,2
1798,286,0,331,4,2
1799,286,0,331,4,2
1800,286,0,331,4,2
1801,286,0,331,4,2
1802,286,0,331,4,2
1803,286,0,331,4,2
1804,287,1,332,4,2
1805,287,0,332,4,2
1806,287,0,332,4,2
1807,287,0,332,4,2
1808,287,0,332,4,2
1809,287,0,332,4,2
1810,288,1,333,4,2
1811,288,0,333,4,2
1812,288,0,333,4,2
1813,288,0,333,4,2
1814,288,0,333,4,2
1815,288,0,333,4,2
1816,289,1,334,4,2
1817,289,0,334,4,2
1818,289,0,334,4,2
1819,289,0,334,4,2
1820,289,0,334,4,2
1821,289,0,334,4,2
1822,290,1,336,4,2
1823,290,0,336,4,2
1824,290,0,336,4,2
1825,290,0,336,4,2
1826,290,0,336,4,2
1827,290,0,336,4,2
1828,290,0,336,4,2
1829,291,1,337,4,2
1830,291,0,337,4,2
1831,291,0,337,4,2
1832,291,0,337,4,2
1833,291,0,337,4,2
1834,291,0,337,4,2
1835,292,1,338,4,2
1836,292,0,338,4,2
1837,292,0,338,4,2
1838,292,0,338,4,2
1839,292,0,338,4,2
1840,292,0,338,4,2
1841,292,0,338,4,2
1842,293,1,339,4,2
1843,293,0,339,4,2
1844,293,0,339,4,2
1845,293,0,339,4,2
1846,293,0,339,4,2
1847,293,0,339,4,2
1848,294,1,340,4,2
1849,294,0,340,4,2
1850,294,0,340,4,2
1851,294,0,340,4,2
1852,294,0,340,4,2
1853,294,0,340,4,2
1854,295,1,342,4,2
1855,295,0,342,4,2
1856,295,0,342,4,2
1857,295,0,342,4,2
1858,295,0,342,4,2
1859,295,0,342,4,2
1860,296,1,343,4,2
1861,296,0,343,4,2
1862,296,0,343,4,2
1863,296,0,343,4,2
1864,296,0,343,4,2
1865,296,0,343,4,2
1866,296,0,343,4,2
1867,297,1,344,4,2
1868,297,0,344,4,2
1869,297,0,344,4,2
1870,297,0,344,4,2
1871,297,0,344,4,2
1872,297,0,344,4,2
1873,298,1,345,4,2
1874,298,0,345,4,2
1875,298,0,345,4,2
1876,298,0,345,4,2
1877,298,0,345,4,2
1878,298,0,345,4,2
1879,299,1,346,4,2
1880,299,0,346,4,2
1881,299,0,346,4,2
1882,299,0,346,4,2
1883,299,0,346,4,2
1884,299,0,346,4,2
1885,300,1,347,4,2
1886,300,0,347,4,2
1887,300,0,347,4,2
1888,300,0,347,4,2
1889,300,0,347,4,2
1890,300,0,347,4,2
1891,301,1,348,4,2
1892,301,0,348,4,2
1893,301,0,348,4,2
1894,301,0,348,4,2
1895,301,0,348,4,2
1896,301,0,348,4,2
1897,302,1,350,4,2
1898,302,0,350,4,2
1899,302,0,350,4,2
1900,302,0,350,4,2
1901,302,0,350,4,2
1902,302,0,350,4,2
1903,303,1,351,4,2
1904,303,0,351,4,2
1905,303,0,351,4,2
1906,303,0,351,4,2
1907,303,0,351,4,2
1908,303,0,351,4,2
1909,304,1,352,4,2
1910,304,0,352,4,2
1911,304,0,352,4,2
1912,304,0,352,4,2
1913,304,0,352,4,2
1914,304,0,352,4,2
1915,305,1,353,4,2
1916,305,0,353,4,2
1917,305,0,353,4,2
1918,305,0,353,4,2
1919,305,0,353,4,2
1920,305,0,353,4,2
1921,306,1,354,4,2
1922,306,0,354,4,2
1923,306,0,354,4,2
1924,306,0,354,4,2
1925,306,0,354,4,2
1926,306,0,354,4,2
1927,307,1,355,4,2
1928,307,0,355,4,2
1929,307,0,355,4,2
1930,307,0,355,4,2
1931,307,0,355,4,2
1932,307,0,355,4,2
1933,308,1,356,4,2
1934,308,0,356,4,2
1935,308,0,356,4,2
1936,308,0,356,4,2
1937,308,0,356,4,2
1938,308,0,356,4,2
1939,309,1,357,4,2
1940,309,0,357,4,2
1941,309,0,357,4,2
1942,309,0,357,4,2
1943,309,0,357,4,2
1944,309,0,357,4,2
1945,310,1,359,4,2
1946,310,0,359,4,2
1947,310,0,359,4,2
1948,310,0,359,4,2
1949,310,0,359,4,2
1950,310,0,359,4,2
1951,310,0,359,4,2
1952,311,1,360,4,2
1953,311,0,360,4,2
1954,311,0,360,4,2
1955,311,0,360,4,2
1956,311,0,360,4,2
1957,311,0,360,4,2
1958,311,0,360,4,2
1959,312,1,361,4,2
1960,312,0,361,4,2
1961,312,0,361,4,2
1962,312,0,361,4,2
1963,312,0,361,4,2
1964,312,0,361,4,2
1965,313,1,362,4,2
1966,313,0,362,4,2
1967,313,0,362,4,2
1968,313,0,362,4,2
1969,313,0,362,4,2
1970,313,0,362,4,2
1971,313,0,362,4,2
1972,314,1,363,4,2
1973,314,0,363,4,2
1974,314,0,363,4,2
1975,314,0,363,4,2
1976,314,0,363,4,2
1977,314,0,363,4,2
1978,314,0,363,4,2
1979,315,1,365,4,2
1980,315,0,365,4,2
1981,315,0,365,4,2
1982,315,0,365,4,2
1983,315,0,365,4,2
1984,315,0,365,4,2
1985,315,0,365,4,2
1986,316,1,366,4,2
1987,316,0,366,4,2
1988,316,0,366,4,2
1989,316,0,366,4,2
1990,316,0,366,4,2
1991,316,0,366,4,2
1992,317,1,367,4,2
1993,317,0,367,4,2
1994,317,0,367,4,2
1995,317,0,367,4,2
1996,317,0,367,4,2
1997,317,0,367,4,2
1998,317,0,367,4,2
1999,318,1,369,4,2
2000,318,0,369,4,2
2001,318,0,369,4,2
2002,318,0,369,4,2
2003,318,0,369,4,2
2004,318,0,369,4,2
2005,318,0,369,4,2
2006,319,1,370,4,2
2007,319,0,370,4,2
2008,319,0,370,4,2
2009,319,0,370,4,2
2010,319,0,370,4,2
2011,319,0,370,4,2
2012,320,1,371,4,2
2013,320,0,371,4,2
2014,320,0,371,4,2
2015,320,0,371,4,2
2016,320,0,371,4,2
2017,320,0,371,4,2
2018,321,1,372,4,2
2019,321,0,372,4,2
2020,321,0,372,4,2
2021,321,0,372,4,2
2022,321,0,372,4,2
2023,321,0,372,4,2
2024,322,1,373,4,2
2025,322,0,373,4,2
2026,322,0,373,4,2
2027,322,0,373,4,2
2028,322,0,373,4,2
2029,322,0,373,4,2
2030,323,1,375,4,2
2031,323,0,375,4,2
2032,323,0,375,4,2
2033,323,0,375,4,2
2034,323,0,375,4,2
2035,323,0,375,4,2
2036,323,0,375,4,2
2037,324,1,376,4,2
2038,324,0,376,4,2
2039,324,0,376,4,2
2040,324,0,376,4,2
2041,324,0,376,4,2
2042,324,0,376,4,2
2043,325,1,377,4,2
2044,325,0,377,4,2
2045,325,0,377,4,2
2046,325,0,377,4,2
2047,325,0,377,4,2
2048,325,0,377,4,2
2049,326,1,378,4,2
2050,326,0,378,4,2
2051,326,0,378,4,2
2052,326,0,378,4,2
2053,326,0,378,4,2
2054,326,0,378,4,2
2055,327,1,378,4,2
2056,327,0,379,4,2
2057,327,0,379,4,2
2058,327,0,379,4,2
2059,327,0,379,4,2
2060,327,0,379,4,2
2061,328,1,381,4,2
2062,328,0,381,4,2
2063,328,0,381,4,2
2064,328,0,381,4,2
2065,328,0,381,4,2
2066,328,0,381,4,2
2067,329,1,381,4,2
2068,329,0,381,4,2
2069,329,0,381,4,2
2070,329,0,381,4,2
2071,329,0,381,4,2
2072,329,0,381,4,2
2073,330,1,383,4,2
2074,330,0,383,4,2
2075,330,0,383,4,2
2076,330,0,383,4,2
2077,330,0,383,4,2
2078,330,0,383,4,2
2079,331,1,384,4,2
2080,331,0,384,4,2
2081,331,0,384,4,2
2082,331,0,384,4,2
2083,331,0,384,4,2
2084,331,0,384,4,2
2085,332,1,385,4,2
2086,332,0,385,4,2
2087,332,0,385,4,2
2088,332,0,385,4,2
2089,332,0,385,4,2
2090,333,1,386,4,2
2091,333,0,386,4,2
2092,333,0,386,4,2
2093,333,0,386,4,2
2094,333,0,386,4,2
2095,333,0,386,4,2
2096,334,1,387,4,2
2097,334,0,387,4,2
2098,334,0,387,4,2
2099,334,0,387,4,2
2100,334,0,387,4,2
2101,334,0,387,4,2
2102,335,1,388,4,2
2103,335,0,388,4,2
2104,335,0,388,4,2
2105,335,0,388,4,2
2106,335,0,388,4,2
2107,335,0,388,4,2
2108,336,1,389,4,2
2109,336,0,389,4,2
2110,336,0,389,4,2
2111,336,0,389,4,2
2112,336,0,389,4,2
2113,337,1,390,4,2
2114,337,0,390,4,2
2115,337,0,390,4,2
2116,337,0,390,4,2
2117,337,0,390,4,2
2118,337,0,390,4,2
2119,338,1,391,4,2
2120,338,0,391,4,2
2121,338,0,391,4,2
2122,338,0,391,4,2
2123,338,0,391,4,2
2124,338,0,391,4,2
2125,339,1,392,4,2
2126,339,0,392,4,2
2127,339,0,392,4,2
2128,339,0,392,4,2
2129,339,0,392,4,2
2130,339,0,392,4,2
2131,340,1,393,4,2
2132,340,0,393,4,2
2133,340,0,393,4,2
2134,340,0,393,4,2
2135,340,0,393,4,2
2136,341,1,395,4,2
2137,341,0,395,4,2
2138,341,0,395,4,2
2139,341,0,395,4,2
2140,341,0,395,4,2
2141,341,0,395,4,2
2142,342,1,396,4,2
2143,342,0,396,4,2
2144,342,0,396,4,2
2145,342,0,396,4,2
2146,342,0,396,4,2
2147,343,1,397,4,2
2148,343,0,397,4,2
2149,343,0,397,4,2
2150,343,0,397,4,2
2151,343,0,397,4,2
2152,343,0,397,4,2
2153,344,1,398,4,2
2154,344,0,398,4,2
2155,344,0,398,4,2
2156,344,0,398,4,2
2157,344,0,398,4,2
2158,345,1,399,4,2
2159,345,0,399,4,2
2160,345,0,399,4,2
2161,345,0,399,4,2
2162,345,0,399,4,2
2163,345,0,399,4,2
2164,346,1,400,4,2
2165,346,0,400,4,2
2166,346,0,400,4,2
2167,346,0,400,4,2
2168,346,0,400,4,2
2169,346,0,400,4,2
2170,347,1,401,4,2
2171,347,0,401,4,2
2172,347,0,401,4,2
2173,347,0,401,4,2
2174,347,0,401,4,2
2175,347,0,401,4,2
2176,348,1,402,4,2
2177,348,0,402,4,2
2178,348,0,402,4,2
2179,348,0,402,4,2
2180,348,0,402,4,2
2181,348,0,402,4,2
2182,349,1,403,4,2
2183,349,0,403,4,2
2184,349,0,403,4,2
2185,349,0,403,4,2
2186,349,0,403,4,2
2187,350,1,404,4,2
2188,350,0,404,4,2
2189,350,0,404,4,2
2190,350,0,404,4,2
2191,350,0,404,4,2
2192,350,0,404,4,2
2193,351,1,405,4,2
2194,351,0,405,4,2
2195,351,0,405,4,2
2196,351,0,405,4,2
2197,351,0,405,4,2
2198,352,1,406,4,2
2199,352,0,406,4,2
2200,352,0,406,4,2
2201,352,0,406,4,2
2202,352,0,406,4,2
2203,353,1,407,4,2
2204,353,0,407,4,2
2205,353,0,407,4,2
2206,353,0,407,4,2
2207,353,0,407,4,2
2208,353,0,407,4,2
2209,353,0,407,4,2
2210,354,1,408,4,2
2211,354,0,408,4,2
2212,354,0,408,4,2
2213,354,0,408,4,2
2214,354,0,408,4,2
2215,355,1,409,4,2
2216,355,0,409,4,2
2217,355,0,409,4,2
2218,355,0,409,4,2
2219,355,0,409,4,2
2220,356,1,410,4,2
2221,356,0,410,4,2
2222,356,0,410,4,2
2223,356,0,410,4,2
2224,356,0,410,4,2
2225,357,1,411,4,2
