machine_frame,rendered,delta,camera,stage,lives
3332,654,0,608,2,2
3333,654,0,608,2,2
3334,655,1,609,2,2
3335,655,0,609,2,2
3336,655,0,609,2,2
3337,655,0,609,2,2
3338,655,0,609,2,2
3339,656,1,609,2,2
3340,656,0,609,2,2
3341,656,0,609,2,2
3342,656,0,609,2,2
3343,656,0,609,2,2
3344,657,1,610,2,2
3345,657,0,610,2,2
3346,657,0,610,2,2
3347,657,0,610,2,2
3348,657,0,610,2,2
3349,658,1,611,2,2
3350,658,0,611,2,2
3351,658,0,611,2,2
3352,658,0,611,2,2
3353,658,0,611,2,2
3354,659,1,612,2,2
3355,659,0,612,2,2
3356,659,0,612,2,2
3357,659,0,612,2,2
3358,659,0,612,2,2
3359,660,1,613,2,2
3360,660,0,613,2,2
3361,660,0,613,2,2
3362,660,0,613,2,2
3363,660,0,613,2,2
3364,661,1,614,2,2
3365,661,0,614,2,2
3366,661,0,614,2,2
3367,661,0,614,2,2
3368,661,0,614,2,2
3369,662,1,615,2,2
3370,662,0,615,2,2
3371,662,0,615,2,2
3372,662,0,615,2,2
3373,662,0,615,2,2
3374,663,1,616,2,2
3375,663,0,616,2,2
3376,663,0,616,2,2
3377,663,0,616,2,2
3378,663,0,616,2,2
3379,664,1,617,2,2
3380,664,0,617,2,2
3381,664,0,617,2,2
3382,664,0,617,2,2
3383,664,0,617,2,2
3384,665,1,618,2,2
3385,665,0,618,2,2
3386,665,0,618,2,2
3387,665,0,618,2,2
3388,665,0,618,2,2
3389,666,1,619,2,2
3390,666,0,619,2,2
3391,666,0,619,2,2
3392,666,0,619,2,2
3393,666,0,619,2,2
3394,667,1,620,2,2
3395,667,0,620,2,2
3396,667,0,620,2,2
3397,667,0,620,2,2
3398,667,0,620,2,2
3399,668,1,621,2,2
3400,668,0,621,2,2
3401,668,0,621,2,2
3402,668,0,621,2,2
3403,668,0,621,2,2
3404,669,1,622,2,2
3405,669,0,622,2,2
3406,669,0,622,2,2
3407,669,0,622,2,2
3408,669,0,622,2,2
3409,670,1,623,2,2
3410,670,0,623,2,2
3411,670,0,623,2,2
3412,670,0,623,2,2
3413,670,0,623,2,2
3414,671,1,624,2,2
3415,671,0,624,2,2
3416,671,0,624,2,2
3417,671,0,624,2,2
3418,671,0,624,2,2
3419,672,1,624,2,2
3420,672,0,624,2,2
3421,672,0,624,2,2
3422,672,0,624,2,2
3423,672,0,624,2,2
3424,673,1,625,2,2
3425,673,0,625,2,2
3426,673,0,625,2,2
3427,673,0,625,2,2
3428,673,0,625,2,2
3429,674,1,626,2,2
3430,674,0,626,2,2
3431,674,0,626,2,2
3432,674,0,626,2,2
3433,674,0,626,2,2
3434,675,1,627,2,2
3435,675,0,627,2,2
3436,675,0,627,2,2
3437,675,0,627,2,2
3438,675,0,627,2,2
3439,676,1,628,2,2
3440,676,0,628,2,2
3441,676,0,628,2,2
3442,676,0,628,2,2
3443,676,0,628,2,2
3444,677,1,629,2,2
3445,677,0,629,2,2
3446,677,0,629,2,2
3447,677,0,629,2,2
3448,677,0,629,2,2
3449,678,1,630,2,2
3450,678,0,630,2,2
3451,678,0,630,2,2
3452,678,0,630,2,2
3453,678,0,630,2,2
3454,679,1,631,2,2
3455,679,0,631,2,2
3456,679,0,631,2,2
3457,679,0,631,2,2
3458,679,0,631,2,2
3459,680,1,632,2,2
3460,680,0,632,2,2
3461,680,0,632,2,2
3462,680,0,632,2,2
3463,680,0,632,2,2
3464,681,1,633,2,2
3465,681,0,633,2,2
3466,681,0,633,2,2
3467,681,0,633,2,2
3468,681,0,633,2,2
3469,682,1,634,2,2
3470,682,0,634,2,2
3471,682,0,634,2,2
3472,682,0,634,2,2
3473,682,0,634,2,2
3474,683,1,635,2,2
3475,683,0,635,2,2
3476,683,0,635,2,2
3477,683,0,635,2,2
3478,683,0,635,2,2
3479,684,1,636,2,2
3480,684,0,636,2,2
3481,684,0,636,2,2
3482,684,0,636,2,2
3483,684,0,636,2,2
3484,685,1,637,2,2
3485,685,0,637,2,2
3486,685,0,637,2,2
3487,685,0,637,2,2
3488,685,0,637,2,2
3489,686,1,638,2,2
3490,686,0,638,2,2
3491,686,0,638,2,2
3492,686,0,638,2,2
3493,686,0,638,2,2
3494,687,1,639,2,2
3495,687,0,639,2,2
3496,687,0,639,2,2
3497,687,0,639,2,2
3498,687,0,639,2,2
3499,688,1,639,2,2
3500,688,0,639,2,2
3501,688,0,639,2,2
3502,688,0,639,2,2
3503,688,0,639,2,2
3504,689,1,640,2,2
3505,689,0,640,2,2
3506,689,0,640,2,2
3507,689,0,640,2,2
3508,689,0,640,2,2
3509,690,1,641,2,2
3510,690,0,641,2,2
3511,690,0,641,2,2
3512,690,0,641,2,2
3513,690,0,641,2,2
3514,691,1,642,2,2
3515,691,0,642,2,2
3516,691,0,642,2,2
3517,691,0,642,2,2
3518,691,0,642,2,2
3519,692,1,643,2,2
3520,692,0,643,2,2
3521,692,0,643,2,2
3522,692,0,643,2,2
3523,692,0,643,2,2
3524,693,1,644,2,2
3525,693,0,644,2,2
3526,693,0,644,2,2
3527,693,0,644,2,2
3528,693,0,644,2,2
3529,694,1,645,2,2
3530,694,0,645,2,2
3531,694,0,645,2,2
3532,694,0,645,2,2
3533,694,0,645,2,2
3534,695,1,646,2,2
3535,695,0,646,2,2
3536,695,0,646,2,2
3537,695,0,646,2,2
3538,695,0,646,2,2
3539,696,1,647,2,2
3540,696,0,647,2,2
3541,696,0,647,2,2
3542,696,0,647,2,2
3543,696,0,647,2,2
3544,697,1,648,2,2
3545,697,0,648,2,2
3546,697,0,648,2,2
3547,697,0,648,2,2
3548,697,0,648,2,2
3549,698,1,649,2,2
3550,698,0,649,2,2
3551,698,0,649,2,2
3552,698,0,649,2,2
3553,698,0,649,2,2
3554,699,1,650,2,2
3555,699,0,650,2,2
3556,699,0,650,2,2
3557,699,0,650,2,2
3558,699,0,650,2,2
3559,700,1,651,2,2
3560,700,0,651,2,2
3561,700,0,651,2,2
3562,700,0,651,2,2
3563,700,0,651,2,2
3564,701,1,652,2,2
3565,701,0,652,2,2
3566,701,0,652,2,2
3567,701,0,652,2,2
3568,701,0,652,2,2
3569,702,1,653,2,2
3570,702,0,653,2,2
3571,702,0,653,2,2
3572,702,0,653,2,2
3573,702,0,653,2,2
3574,703,1,654,2,2
3575,703,0,654,2,2
3576,703,0,654,2,2
3577,703,0,654,2,2
3578,703,0,654,2,2
3579,704,1,654,2,2
3580,704,0,654,2,2
3581,704,0,654,2,2
3582,704,0,654,2,2
3583,704,0,654,2,2
3584,705,1,655,2,2
3585,705,0,655,2,2
3586,705,0,655,2,2
3587,705,0,655,2,2
3588,705,0,655,2,2
3589,706,1,656,2,2
3590,706,0,656,2,2
3591,706,0,656,2,2
3592,706,0,656,2,2
3593,706,0,656,2,2
3594,707,1,657,2,2
3595,707,0,657,2,2
3596,707,0,657,2,2
3597,707,0,657,2,2
3598,707,0,657,2,2
3599,708,1,658,2,2
3600,708,0,658,2,2
3601,708,0,658,2,2
3602,708,0,658,2,2
3603,708,0,658,2,2
3604,708,0,658,2,2
3605,709,1,659,2,2
3606,709,0,659,2,2
3607,709,0,659,2,2
3608,709,0,659,2,2
3609,709,0,659,2,2
3610,710,1,660,2,2
3611,710,0,660,2,2
3612,710,0,660,2,2
3613,710,0,660,2,2
3614,710,0,660,2,2
3615,711,1,661,2,2
3616,711,0,661,2,2
3617,711,0,661,2,2
3618,711,0,661,2,2
3619,711,0,661,2,2
3620,711,0,661,2,2
3621,712,1,662,2,2
3622,712,0,662,2,2
3623,712,0,662,2,2
3624,712,0,662,2,2
3625,712,0,662,2,2
3626,713,1,663,2,2
3627,713,0,663,2,2
3628,713,0,663,2,2
3629,713,0,663,2,2
3630,713,0,663,2,2
3631,713,0,663,2,2
3632,714,1,664,2,2
3633,714,0,664,2,2
3634,714,0,664,2,2
3635,714,0,664,2,2
3636,714,0,664,2,2
3637,715,1,665,2,2
3638,715,0,665,2,2
3639,715,0,665,2,2
3640,715,0,665,2,2
3641,715,0,665,2,2
3642,715,0,665,2,2
3643,716,1,666,2,2
3644,716,0,666,2,2
3645,716,0,666,2,2
3646,716,0,666,2,2
3647,716,0,666,2,2
3648,717,1,667,2,2
3649,717,0,667,2,2
3650,717,0,667,2,2
3651,717,0,667,2,2
3652,717,0,667,2,2
3653,718,1,668,2,2
3654,718,0,668,2,2
3655,718,0,668,2,2
3656,718,0,668,2,2
3657,718,0,668,2,2
3658,718,0,668,2,2
3659,719,1,669,2,2
3660,719,0,669,2,2
3661,719,0,669,2,2
3662,719,0,669,2,2
3663,719,0,669,2,2
3664,720,1,670,2,2
3665,720,0,670,2,2
3666,720,0,670,2,2
3667,720,0,670,2,2
3668,720,0,670,2,2
3669,721,1,671,2,2
3670,721,0,671,2,2
3671,721,0,671,2,2
3672,721,0,671,2,2
3673,721,0,671,2,2
3674,721,0,671,2,2
3675,722,1,672,2,2
3676,722,0,672,2,2
3677,722,0,672,2,2
3678,722,0,672,2,2
3679,722,0,672,2,2
3680,723,1,673,2,2
3681,723,0,673,2,2
3682,723,0,673,2,2
3683,723,0,673,2,2
3684,723,0,673,2,2
3685,724,1,674,2,2
3686,724,0,674,2,2
3687,724,0,674,2,2
3688,724,0,674,2,2
3689,724,0,674,2,2
3690,724,0,674,2,2
3691,725,1,675,2,2
3692,725,0,675,2,2
3693,725,0,675,2,2
3694,725,0,675,2,2
3695,725,0,675,2,2
3696,726,1,676,2,2
3697,726,0,676,2,2
3698,726,0,676,2,2
3699,726,0,676,2,2
3700,726,0,676,2,2
3701,726,0,676,2,2
3702,727,1,677,2,2
3703,727,0,677,2,2
3704,727,0,677,2,2
3705,727,0,677,2,2
3706,727,0,677,2,2
3707,728,1,678,2,2
3708,728,0,678,2,2
3709,728,0,678,2,2
3710,728,0,678,2,2
3711,728,0,678,2,2
3712,728,0,678,2,2
3713,729,1,679,2,2
3714,729,0,679,2,2
3715,729,0,679,2,2
3716,729,0,679,2,2
3717,729,0,679,2,2
3718,730,1,681,2,2
3719,730,0,681,2,2
3720,730,0,681,2,2
3721,730,0,681,2,2
3722,730,0,681,2,2
3723,730,0,681,2,2
3724,731,1,681,2,2
3725,731,0,681,2,2
3726,731,0,681,2,2
3727,731,0,681,2,2
3728,731,0,681,2,2
3729,732,1,683,2,2
3730,732,0,683,2,2
3731,732,0,683,2,2
3732,732,0,683,2,2
3733,732,0,683,2,2
3734,732,0,683,2,2
3735,733,1,684,2,2
3736,733,0,684,2,2
3737,733,0,684,2,2
3738,733,0,684,2,2
3739,733,0,684,2,2
3740,734,1,685,2,2
3741,734,0,685,2,2
3742,734,0,685,2,2
3743,734,0,685,2,2
3744,734,0,685,2,2
3745,734,0,685,2,2
3746,735,1,686,2,2
3747,735,0,686,2,2
3748,735,0,686,2,2
3749,735,0,686,2,2
3750,735,0,686,2,2
3751,736,1,687,2,2
3752,736,0,687,2,2
3753,736,0,687,2,2
3754,736,0,687,2,2
3755,736,0,687,2,2
3756,736,0,687,2,2
3757,737,1,688,2,2
3758,737,0,688,2,2
3759,737,0,688,2,2
3760,737,0,688,2,2
3761,737,0,688,2,2
3762,738,1,689,2,2
3763,738,0,689,2,2
3764,738,0,689,2,2
3765,738,0,689,2,2
3766,738,0,689,2,2
3767,738,0,689,2,2
3768,739,1,690,2,2
3769,739,0,690,2,2
3770,739,0,690,2,2
3771,739,0,690,2,2
3772,739,0,690,2,2
3773,740,1,691,2,2
3774,740,0,691,2,2
3775,740,0,691,2,2
3776,740,0,691,2,2
3777,740,0,691,2,2
3778,741,1,692,2,2
3779,741,0,692,2,2
3780,741,0,692,2,2
3781,741,0,692,2,2
3782,741,0,692,2,2
3783,742,1,693,2,2
3784,742,0,693,2,2
3785,742,0,693,2,2
3786,742,0,693,2,2
3787,742,0,693,2,2
3788,743,1,694,2,2
3789,743,0,694,2,2
3790,743,0,694,2,2
3791,743,0,694,2,2
3792,743,0,694,2,2
3793,744,1,695,2,2
3794,744,0,695,2,2
3795,744,0,695,2,2
3796,744,0,695,2,2
3797,744,0,695,2,2
3798,744,0,695,2,2
3799,745,1,696,2,2
3800,745,0,696,2,2
3801,745,0,696,2,2
3802,745,0,696,2,2
3803,745,0,696,2,2
3804,746,1,697,2,2
3805,746,0,697,2,2
3806,746,0,697,2,2
3807,746,0,697,2,2
3808,746,0,697,2,2
3809,747,1,698,2,2
3810,747,0,698,2,2
3811,747,0,698,2,2
3812,747,0,698,2,2
3813,747,0,698,2,2
3814,747,0,698,2,2
3815,748,1,699,2,2
3816,748,0,699,2,2
3817,748,0,699,2,2
3818,748,0,699,2,2
3819,748,0,699,2,2
3820,749,1,700,2,2
3821,749,0,700,2,2
3822,749,0,700,2,2
3823,749,0,700,2,2
3824,749,0,700,2,2
3825,749,0,700,2,2
3826,750,1,701,2,2
3827,750,0,701,2,2
3828,750,0,701,2,2
3829,750,0,701,2,2
3830,750,0,701,2,2
3831,751,1,702,2,2
3832,751,0,702,2,2
3833,751,0,702,2,2
3834,751,0,702,2,2
3835,751,0,702,2,2
3836,751,0,702,2,2
3837,752,1,703,2,2
3838,752,0,703,2,2
3839,752,0,703,2,2
3840,752,0,703,2,2
3841,752,0,703,2,2
3842,753,1,704,2,2
3843,753,0,704,2,2
3844,753,0,704,2,2
3845,753,0,704,2,2
3846,753,0,704,2,2
3847,753,0,704,2,2
3848,754,1,705,2,2
3849,754,0,705,2,2
3850,754,0,705,2,2
3851,754,0,705,2,2
3852,754,0,705,2,2
3853,754,0,705,2,2
3854,755,1,706,2,2
3855,755,0,706,2,2
3856,755,0,706,2,2
3857,755,0,706,2,2
3858,755,0,706,2,2
3859,756,1,707,2,2
3860,756,0,707,2,2
3861,756,0,707,2,2
3862,756,0,707,2,2
3863,756,0,707,2,2
3864,756,0,707,2,2
3865,757,1,708,2,2
3866,757,0,708,2,2
3867,757,0,708,2,2
3868,757,0,708,2,2
3869,757,0,708,2,2
3870,757,0,708,2,2
3871,758,1,709,2,2
3872,758,0,709,2,2
3873,758,0,709,2,2
3874,758,0,709,2,2
3875,758,0,709,2,2
3876,758,0,709,2,2
3877,759,1,710,2,2
3878,759,0,710,2,2
3879,759,0,710,2,2
3880,759,0,710,2,2
3881,759,0,710,2,2
3882,760,1,711,2,2
3883,760,0,711,2,2
3884,760,0,711,2,2
3885,760,0,711,2,2
3886,760,0,711,2,2
3887,760,0,711,2,2
3888,761,1,712,2,2
3889,761,0,712,2,2
3890,761,0,712,2,2
3891,761,0,712,2,2
3892,761,0,712,2,2
3893,761,0,712,2,2
3894,762,1,713,2,2
3895,762,0,713,2,2
3896,762,0,713,2,2
3897,762,0,713,2,2
3898,762,0,713,2,2
3899,763,1,714,2,2
3900,763,0,714,2,2
3901,763,0,714,2,2
3902,763,0,714,2,2
3903,763,0,714,2,2
3904,763,0,714,2,2
3905,764,1,715,2,2
3906,764,0,715,2,2
3907,764,0,715,2,2
3908,764,0,715,2,2
3909,764,0,715,2,2
3910,764,0,715,2,2
3911,765,1,717,2,2
3912,765,0,717,2,2
3913,765,0,717,2,2
3914,765,0,717,2,2
3915,765,0,717,2,2
3916,765,0,717,2,2
3917,766,1,718,2,2
3918,766,0,718,2,2
3919,766,0,718,2,2
3920,766,0,718,2,2
3921,766,0,718,2,2
3922,766,0,718,2,2
3923,767,1,719,2,2
3924,767,0,719,2,2
3925,767,0,719,2,2
3926,767,0,719,2,2
3927,767,0,719,2,2
3928,767,0,719,2,2
3929,768,1,720,2,2
3930,768,0,720,2,2
3931,768,0,720,2,2
3932,768,0,720,2,2
3933,768,0,720,2,2
3934,768,0,720,2,2
3935,769,1,721,2,2
3936,769,0,721,2,2
3937,769,0,721,2,2
3938,769,0,721,2,2
3939,769,0,721,2,2
3940,769,0,721,2,2
3941,770,1,722,2,2
3942,770,0,722,2,2
3943,770,0,722,2,2
3944,770,0,722,2,2
3945,770,0,722,2,2
3946,770,0,722,2,2
3947,771,1,723,2,2
3948,771,0,723,2,2
3949,771,0,723,2,2
3950,771,0,723,2,2
3951,771,0,723,2,2
3952,771,0,723,2,2
3953,772,1,724,2,2
3954,772,0,724,2,2
3955,772,0,724,2,2
3956,772,0,724,2,2
3957,772,0,724,2,2
3958,772,0,724,2,2
3959,773,1,726,2,2
3960,773,0,726,2,2
3961,773,0,726,2,2
3962,773,0,726,2,2
3963,773,0,726,2,2
3964,774,1,727,2,2
3965,774,0,727,2,2
3966,774,0,727,2,2
3967,774,0,727,2,2
3968,774,0,727,2,2
3969,774,0,727,2,2
3970,775,1,728,2,2
3971,775,0,728,2,2
3972,775,0,728,2,2
3973,775,0,728,2,2
3974,775,0,728,2,2
3975,775,0,728,2,2
3976,776,1,729,2,2
3977,776,0,729,2,2
3978,776,0,729,2,2
3979,776,0,729,2,2
3980,776,0,729,2,2
3981,776,0,729,2,2
3982,777,1,730,2,2
3983,777,0,730,2,2
3984,777,0,730,2,2
3985,777,0,730,2,2
3986,777,0,730,2,2
3987,777,0,730,2,2
3988,778,1,731,2,2
3989,778,0,731,2,2
3990,778,0,731,2,2
3991,778,0,731,2,2
3992,778,0,731,2,2
3993,778,0,731,2,2
3994,779,1,732,2,2
3995,779,0,732,2,2
3996,779,0,732,2,2
3997,779,0,732,2,2
3998,779,0,732,2,2
3999,779,0,732,2,2
4000,780,1,733,2,2
4001,780,0,733,2,2
4002,780,0,733,2,2
4003,780,0,733,2,2
4004,780,0,733,2,2
4005,780,0,733,2,2
4006,781,1,734,2,2
4007,781,0,734,2,2
4008,781,0,734,2,2
4009,781,0,734,2,2
4010,781,0,734,2,2
4011,781,0,734,2,2
4012,782,1,735,2,2
4013,782,0,735,2,2
4014,782,0,735,2,2
4015,782,0,735,2,2
4016,782,0,735,2,2
4017,782,0,735,2,2
4018,783,1,737,2,2
4019,783,0,737,2,2
4020,783,0,737,2,2
4021,783,0,737,2,2
4022,783,0,737,2,2
4023,783,0,737,2,2
4024,784,1,738,2,2
4025,784,0,738,2,2
4026,784,0,738,2,2
4027,784,0,738,2,2
4028,784,0,738,2,2
4029,784,0,738,2,2
4030,785,1,739,2,2
4031,785,0,739,2,2
4032,785,0,739,2,2
4033,785,0,739,2,2
4034,785,0,739,2,2
4035,785,0,739,2,2
4036,785,0,739,2,2
4037,786,1,740,2,2
4038,786,0,740,2,2
4039,786,0,740,2,2
4040,786,0,740,2,2
4041,786,0,740,2,2
4042,786,0,740,2,2
4043,786,0,740,2,2
4044,786,0,740,2,2
4045,787,1,741,2,2
4046,787,0,741,2,2
4047,787,0,741,2,2
4048,787,0,741,2,2
4049,787,0,741,2,2
4050,787,0,741,2,2
4051,787,0,741,2,2
4052,788,1,743,2,2
4053,788,0,743,2,2
4054,788,0,743,2,2
4055,788,0,743,2,2
4056,788,0,743,2,2
4057,788,0,743,2,2
4058,788,0,743,2,2
4059,789,1,744,2,2
4060,789,0,744,2,2
4061,789,0,744,2,2
4062,789,0,744,2,2
4063,789,0,744,2,2
4064,789,0,744,2,2
4065,789,0,744,2,2
4066,790,1,745,2,2
4067,790,0,745,2,2
4068,790,0,745,2,2
4069,790,0,745,2,2
4070,790,0,745,2,2
4071,790,0,745,2,2
4072,790,0,745,2,2
4073,791,1,747,2,2
4074,791,0,747,2,2
4075,791,0,747,2,2
4076,791,0,747,2,2
4077,791,0,747,2,2
4078,791,0,747,2,2
4079,791,0,747,2,2
4080,792,1,748,2,2
4081,792,0,748,2,2
4082,792,0,748,2,2
4083,792,0,748,2,2
4084,792,0,748,2,2
4085,792,0,748,2,2
4086,792,0,748,2,2
4087,793,1,749,2,2
4088,793,0,749,2,2
4089,793,0,749,2,2
4090,793,0,749,2,2
4091,793,0,749,2,2
4092,793,0,749,2,2
4093,794,1,751,2,2
4094,794,0,751,2,2
4095,794,0,751,2,2
4096,794,0,751,2,2
4097,794,0,751,2,2
4098,794,0,751,2,2
4099,794,0,751,2,2
4100,795,1,752,2,2
4101,795,0,752,2,2
4102,795,0,752,2,2
4103,795,0,752,2,2
4104,795,0,752,2,2
4105,795,0,752,2,2
4106,796,1,753,2,2
4107,796,0,753,2,2
4108,796,0,753,2,2
4109,796,0,753,2,2
4110,796,0,753,2,2
4111,796,0,753,2,2
4112,796,0,753,2,2
4113,797,1,754,2,2
4114,797,0,754,2,2
4115,797,0,754,2,2
4116,797,0,754,2,2
4117,797,0,754,2,2
4118,797,0,754,2,2
4119,798,1,756,2,2
4120,798,0,756,2,2
4121,798,0,756,2,2
4122,798,0,756,2,2
4123,798,0,756,2,2
4124,798,0,756,2,2
4125,799,1,757,2,2
4126,799,0,757,2,2
4127,799,0,757,2,2
4128,799,0,757,2,2
4129,799,0,757,2,2
4130,799,0,757,2,2
4131,799,0,757,2,2
4132,800,1,758,2,2
4133,800,0,758,2,2
4134,800,0,758,2,2
4135,800,0,758,2,2
4136,800,0,758,2,2
4137,800,0,758,2,2
4138,800,0,758,2,2
4139,801,1,759,2,2
4140,801,0,759,2,2
4141,801,0,759,2,2
4142,801,0,759,2,2
4143,801,0,759,2,2
4144,801,0,759,2,2
4145,802,1,760,2,2
4146,802,0,760,2,2
4147,802,0,760,2,2
4148,802,0,760,2,2
4149,802,0,760,2,2
4150,802,0,760,2,2
4151,802,0,760,2,2
4152,803,1,762,2,2
4153,803,0,762,2,2
4154,803,0,762,2,2
4155,803,0,762,2,2
4156,803,0,762,2,2
4157,803,0,762,2,2
4158,803,0,762,2,2
4159,804,1,763,2,2
4160,804,0,763,2,2
4161,804,0,763,2,2
4162,804,0,763,2,2
4163,804,0,763,2,2
4164,804,0,763,2,2
4165,805,1,764,2,2
4166,805,0,764,2,2
4167,805,0,764,2,2
4168,805,0,764,2,2
4169,805,0,764,2,2
4170,805,0,764,2,2
4171,805,0,764,2,2
4172,806,1,765,2,2
4173,806,0,765,2,2
4174,806,0,765,2,2
4175,806,0,765,2,2
4176,806,0,765,2,2
4177,806,0,765,2,2
4178,806,0,765,2,2
4179,807,1,767,2,2
4180,807,0,767,2,2
4181,807,0,767,2,2
4182,807,0,767,2,2
4183,807,0,767,2,2
4184,807,0,767,2,2
4185,808,1,768,2,2
4186,808,0,768,2,2
4187,808,0,768,2,2
4188,808,0,768,2,2
4189,808,0,768,2,2
4190,808,0,768,2,2
4191,808,0,768,2,2
4192,809,1,769,2,2
4193,809,0,769,2,2
4194,809,0,769,2,2
4195,809,0,769,2,2
4196,809,0,769,2,2
4197,809,0,769,2,2
4198,809,0,769,2,2
4199,810,1,770,2,2
4200,810,0,770,2,2
4201,810,0,770,2,2
4202,810,0,770,2,2
4203,810,0,770,2,2
4204,810,0,770,2,2
4205,811,1,772,2,2
4206,811,0,772,2,2
4207,811,0,772,2,2
4208,811,0,772,2,2
4209,811,0,772,2,2
4210,811,0,772,2,2
4211,811,0,772,2,2
4212,812,1,773,2,2
4213,812,0,773,2,2
4214,812,0,773,2,2
4215,812,0,773,2,2
4216,812,0,773,2,2
4217,812,0,773,2,2
4218,812,0,773,2,2
4219,813,1,774,2,2
4220,813,0,774,2,2
4221,813,0,774,2,2
4222,813,0,774,2,2
4223,813,0,774,2,2
4224,813,0,774,2,2
4225,814,1,775,2,2
4226,814,0,775,2,2
4227,814,0,775,2,2
4228,814,0,775,2,2
4229,814,0,775,2,2
4230,814,0,775,2,2
4231,814,0,775,2,2
4232,815,1,777,2,2
4233,815,0,777,2,2
4234,815,0,777,2,2
4235,815,0,777,2,2
4236,815,0,777,2,2
4237,815,0,777,2,2
4238,815,0,777,2,2
4239,816,1,778,2,2
4240,816,0,778,2,2
4241,816,0,778,2,2
4242,816,0,778,2,2
4243,816,0,778,2,2
4244,816,0,778,2,2
4245,816,0,778,2,2
4246,816,0,778,2,2
4247,817,1,779,2,2
4248,817,0,779,2,2
4249,817,0,779,2,2
4250,817,0,779,2,2
4251,817,0,779,2,2
4252,817,0,779,2,2
4253,817,0,779,2,2
4254,818,1,781,2,2
4255,818,0,781,2,2
4256,818,0,781,2,2
4257,818,0,781,2,2
4258,818,0,781,2,2
4259,818,0,781,2,2
4260,818,0,781,2,2
4261,819,1,782,2,2
4262,819,0,782,2,2
4263,819,0,782,2,2
4264,819,0,782,2,2
4265,819,0,782,2,2
4266,819,0,782,2,2
4267,819,0,782,2,2
4268,820,1,783,2,2
4269,820,0,783,2,2
4270,820,0,783,2,2
4271,820,0,783,2,2
4272,820,0,783,2,2
4273,820,0,783,2,2
4274,821,1,785,2,2
4275,821,0,785,2,2
4276,821,0,785,2,2
4277,821,0,785,2,2
4278,821,0,785,2,2
4279,821,0,785,2,2
4280,821,0,785,2,2
4281,822,1,786,2,2
4282,822,0,786,2,2
4283,822,0,786,2,2
4284,822,0,786,2,2
4285,822,0,786,2,2
4286,822,0,786,2,2
4287,823,1,787,2,2
4288,823,0,787,2,2
4289,823,0,787,2,2
4290,823,0,787,2,2
4291,823,0,787,2,2
4292,823,0,787,2,2
4293,823,0,787,2,2
4294,824,1,788,2,2
4295,824,0,788,2,2
4296,824,0,788,2,2
4297,824,0,788,2,2
4298,824,0,788,2,2
4299,824,0,788,2,2
4300,824,0,788,2,2
4301,825,1,789,2,2
4302,825,0,789,2,2
4303,825,0,789,2,2
4304,825,0,789,2,2
4305,825,0,789,2,2
4306,825,0,789,2,2
4307,826,1,791,2,2
4308,826,0,791,2,2
4309,826,0,791,2,2
4310,826,0,791,2,2
4311,826,0,791,2,2
4312,826,0,791,2,2
4313,826,0,791,2,2
4314,827,1,792,2,2
4315,827,0,792,2,2
4316,827,0,792,2,2
4317,827,0,792,2,2
4318,827,0,792,2,2
4319,827,0,792,2,2
4320,828,1,793,2,2
4321,828,0,793,2,2
4322,828,0,793,2,2
4323,828,0,793,2,2
4324,828,0,793,2,2
4325,828,0,793,2,2
4326,829,1,794,2,2
4327,829,0,794,2,2
4328,829,0,794,2,2
4329,829,0,794,2,2
4330,829,0,794,2,2
4331,829,0,794,2,2
4332,830,1,795,2,2
4333,830,0,795,2,2
4334,830,0,795,2,2
4335,830,0,795,2,2
4336,830,0,795,2,2
4337,830,0,795,2,2
4338,830,0,795,2,2
4339,831,1,797,2,2
4340,831,0,797,2,2
4341,831,0,797,2,2
4342,831,0,797,2,2
4343,831,0,797,2,2
4344,831,0,797,2,2
4345,832,1,798,2,2
4346,832,0,798,2,2
4347,832,0,798,2,2
4348,832,0,798,2,2
4349,832,0,798,2,2
4350,832,0,798,2,2
4351,833,1,799,2,2
4352,833,0,799,2,2
4353,833,0,799,2,2
4354,833,0,799,2,2
4355,833,0,799,2,2
4356,833,0,799,2,2
4357,833,0,799,2,2
4358,834,1,800,2,2
4359,834,0,800,2,2
4360,834,0,800,2,2
4361,834,0,800,2,2
4362,834,0,800,2,2
4363,834,0,800,2,2
4364,835,1,801,2,2
4365,835,0,801,2,2
4366,835,0,801,2,2
4367,835,0,801,2,2
4368,835,0,801,2,2
4369,835,0,801,2,2
4370,836,1,803,2,2
4371,836,0,803,2,2
4372,836,0,803,2,2
4373,836,0,803,2,2
4374,836,0,803,2,2
4375,836,0,803,2,2
4376,837,1,804,2,2
4377,837,0,804,2,2
4378,837,0,804,2,2
4379,837,0,804,2,2
4380,837,0,804,2,2
4381,837,0,804,2,2
4382,837,0,804,2,2
4383,838,1,805,2,2
4384,838,0,805,2,2
4385,838,0,805,2,2
4386,838,0,805,2,2
4387,838,0,805,2,2
4388,838,0,805,2,2
4389,839,1,806,2,2
4390,839,0,806,2,2
4391,839,0,806,2,2
4392,839,0,806,2,2
4393,839,0,806,2,2
4394,839,0,806,2,2
4395,840,1,807,2,2
4396,840,0,807,2,2
4397,840,0,807,2,2
4398,840,0,807,2,2
4399,840,0,807,2,2
4400,840,0,807,2,2
4401,841,1,808,2,2
4402,841,0,808,2,2
4403,841,0,808,2,2
4404,841,0,808,2,2
4405,841,0,808,2,2
4406,841,0,808,2,2
